COMID,LAKE_NAME,LON_NAD83,LAT_NAD83,VARIABLE,THRESHOLD,BLOOM_MAG,PROB_EXCEED,CI_97.5PERC,CI_2.5PERC
21474500,"Lizzie, Lake",-81.18555171,28.24513453,microcystin,0.2,0.000771897,0.112873581,0.172723548,0.071958191
21474650,Alligator Lake,-81.20970967,28.20994084,microcystin,0.2,0.000631334,0.112376847,0.17217226,0.071553384
21475068,Brick Lake,-81.19620992,28.16791111,microcystin,0.2,0.001272433,0.114658,0.174701715,0.073415129
21475236,Lake Mattie,-81.78031032,28.13805809,microcystin,0.2,0.00180266,0.116575004,0.176823196,0.074984965
21475262,"Gentry, Lake",-81.2439318,28.14097331,microcystin,0.2,0.000578304,0.112189944,0.171964757,0.071401157
21475362,"Russell, Lake",-81.41576538,28.13456051,microcystin,0.2,0.001216257,0.114456515,0.174478523,0.073250409
21475612,"Marion, Lake",-81.52634148,28.06784873,microcystin,0.2,0.08025203,0.678891384,0.812879977,0.507132068
21475652,Cypress Lake,-81.32341758,28.07744308,microcystin,0.2,0.037449568,0.317604101,0.406602399,0.24020064
21477420,East Lake Tohopekaliga,-81.28160911,28.29787591,microcystin,0.2,0.000797008,0.112962521,0.172822226,0.072030707
21477442,"Tohopekaliga, Lake",-81.3983262,28.2341125,microcystin,0.2,0.023967794,0.224172034,0.29596805,0.165693404
21477494,Lake Conlin,-81.11934141,28.23900574,microcystin,0.2,0.000796603,0.112961085,0.172820633,0.072029536
21477508,Buck Lake,-81.12248222,28.18588337,microcystin,0.2,0.000764551,0.112847574,0.172694691,0.071936989
21479670,"Rosalie, Lake",-81.40312572,27.93354447,microcystin,0.2,0.00525393,0.129742738,0.191314939,0.085882262
21480204,"Leonore, Lake",-81.51232635,27.79580691,microcystin,0.2,0.003487836,0.122853219,0.183747973,0.080157424
21480292,Reedy Lake,-81.49608387,27.74029037,microcystin,0.2,0.030698754,0.268251541,0.347252523,0.201670653
21480294,"Clinch, Lake",-81.54853753,27.74307253,microcystin,0.2,0.010418916,0.151793576,0.215430998,0.104451726
21480390,"Arbuckle, Lake",-81.39651389,27.69246192,microcystin,0.2,0.009021546,0.145540684,0.20859757,0.099156981
21480452,"Livingston, Lake",-81.51987248,27.68545988,microcystin,0.2,0.001511522,0.115518993,0.175654999,0.074119613
21480832,"Lotela, Lake",-81.48211914,27.5773439,microcystin,0.2,0.000538212,0.112048819,0.171808053,0.071286248
21483782,Tiger Lake,-81.3569066,27.89375652,microcystin,0.2,0.007346554,0.138328768,0.200714861,0.09307546
21483808,"Marian, Lake",-81.09193559,27.87780087,microcystin,0.2,0.065527288,0.556758781,0.69110596,0.413562133
21483822,"Kissimmee, Lake",-81.30709382,27.9322935,microcystin,0.2,0.019872328,0.199994005,0.26862681,0.145410196
21483830,"Weohyakapka, Lake",-81.41352982,27.82102893,microcystin,0.2,0.011458521,0.156587356,0.22067312,0.10852116
21484390,Crooked Lake,-81.54483749,27.8284199,microcystin,0.2,0.000645106,0.112425431,0.172226192,0.071592962
21489652,"Josephine, Lake",-81.44003813,27.39295212,microcystin,0.2,0.00096206,0.113548641,0.173472308,0.072508862
21489752,"Francis, Lake",-81.40559193,27.33937464,microcystin,0.2,0.001063029,0.113908501,0.173871253,0.072802663
21489802,"June in Winter, Lake",-81.39882234,27.30383955,microcystin,0.2,0.0007703,0.112867927,0.172717275,0.071953582
21489832,"Huntley, Lake",-81.34263845,27.28727883,microcystin,0.2,0.000459667,0.111772789,0.171501483,0.071061572
21489874,"Placid, Lake",-81.36346681,27.24238757,microcystin,0.2,0.001337632,0.114892236,0.174961134,0.073606691
21491302,"Istokpoga, Lake",-81.28266926,27.37531739,microcystin,0.2,0.02957935,0.260553526,0.338164739,0.195493225
21514748,Fall River Lake,-96.08560791,37.66437479,microcystin,0.2,0.005674155,0.13142972,0.193163957,0.087290871
21528660,Powers Lake,-102.641269,48.55154727,microcystin,0.2,0.163926109,0.976046121,0.995327057,0.886298465
21532040,Cottonwood Lake,-102.5810361,48.42883952,microcystin,0.2,0.034854011,0.298053817,0.382893742,0.22515366
21532130,White Lake,-102.480928,48.39401434,microcystin,0.2,0.016533735,0.181772605,0.248353423,0.129955283
21541960,Lake Sakakawea,-101.1788093,47.59512334,microcystin,0.2,0.002925708,0.120727303,0.181406732,0.078400831
21543470,Lake Sakakawea,-103.0193246,48.13955317,microcystin,0.2,0.002016273,0.11735514,0.177685523,0.07562515
2161664,Santa Fe Lake,-82.07876698,29.74295992,microcystin,0.2,0.000686413,0.112571262,0.17238806,0.07171178
2176781,Compass Lake,-85.38434515,30.59624194,microcystin,0.2,0.000518495,0.111979471,0.17173104,0.071229791
21770435,Eucha Lake,-94.90133782,36.36122848,microcystin,0.2,0.001418198,0.115182256,0.175282256,0.073843973
21772239,Lake Hudson,-95.17086449,36.23502775,microcystin,0.2,0.001043773,0.113839798,0.173795098,0.072746558
21783714,Copan Lake,-95.95351684,36.91928689,microcystin,0.2,0.007421698,0.13864578,0.201061513,0.093342104
21784832,Hulah Restocking Pond,-96.1029813,36.93107268,microcystin,0.2,0.013972256,0.168687602,0.233934661,0.118816175
21815150,Lake Georgia Pacific,-92.03417662,33.23266645,microcystin,0.2,0.008300705,0.142399486,0.205164883,0.096504345
21849419,Bowman-Haley Lake,-103.2579784,45.9828738,microcystin,0.2,0.082883777,0.6988315,0.830457061,0.523634744
21861936,Shadehill Reservoir,-102.2270172,45.75408661,microcystin,0.2,0.010594328,0.152593891,0.216305879,0.105130577
21897063,Spanish Lake,-91.85965877,30.05853636,microcystin,0.2,0.184395908,0.988239602,0.998208651,0.926856907
21899251,Lake Peigneur,-91.98228571,29.98104961,microcystin,0.2,0.024257993,0.225961733,0.298013831,0.167181247
21899931,Tom Lake/ Lake Michael,-91.8143556,29.57156486,microcystin,0.2,0.018992812,0.195064582,0.263116571,0.141239847
21900073,Lake Sand,-91.75111325,29.56600774,microcystin,0.2,0.021901345,0.211720411,0.28181981,0.155287265
21902577,Oyster Lake,-91.86945288,29.52537894,microcystin,0.2,0.039987292,0.337362306,0.430749637,0.255146712
21904275,Fearman Lake,-92.1524078,29.68016693,microcystin,0.2,0.033661604,0.289308276,0.372365197,0.218332815
21919051,Lake Winona,-92.85855631,34.8043494,microcystin,0.2,0.000474374,0.111824428,0.171558842,0.071103596
21971978,Lake Neatahwanta,-76.43714469,43.30811756,microcystin,0.2,0.215009838,0.995984978,0.999575197,0.963170034
21980955,Canandaigua Lake,-77.30488659,42.7779644,microcystin,0.2,0.000167939,0.110752767,0.170367833,0.07023225
22000120,De Gray Lake,-93.1685516,34.23752398,microcystin,0.2,0.000526826,0.112008768,0.171763576,0.071253641
22025222,Cross Lake,-76.47617501,43.10099628,microcystin,0.2,0.001357806,0.114964799,0.175041487,0.073666049
22025262,Onondaga Lake,-76.21032299,43.08909145,microcystin,0.2,0.000496316,0.11190151,0.171644457,0.071166332
22026276,Cazenovia Lake,-75.87193974,42.94828237,microcystin,0.2,0.000550515,0.112092107,0.171856123,0.071321491
22026848,Skaneateles Lake,-76.3966665,42.88172856,microcystin,0.2,0.000222797,0.110943952,0.17058041,0.07038758
22026928,Owasco Lake,-76.50761741,42.81804863,microcystin,0.2,0.000236024,0.110990094,0.170631708,0.070425076
22026932,Otisco Lake,-76.2889897,42.8672236,microcystin,0.2,0.000139182,0.110652662,0.17025651,0.07015094
22048371,Courtright Reservoir,-118.9753213,37.10286155,microcystin,0.2,0.002995685,0.12099021,0.181696454,0.078617792
22057133,Pine Flat Lake,-119.2877726,36.85515837,microcystin,0.2,0.00472517,0.12764626,0.1890152,0.084135298
22071698,Lake Mead,-114.4347558,36.17345772,microcystin,0.2,0.001972271,0.117194072,0.177507532,0.075492914
22094367,Guernsey Reservoir,-104.8193256,42.31585205,microcystin,0.2,0.002789724,0.120217818,0.180845124,0.07798061
22103649,Alcova Reservoir,-106.7432765,42.53502014,microcystin,0.2,0.013145554,0.164627946,0.229479277,0.115359861
22190886,Blackduck Lake,-94.60057378,47.73243183,microcystin,0.2,0.034378608,0.294548815,0.378667828,0.222426891
22191072,Puposky Lake,-94.93061988,47.67959574,microcystin,0.2,0.008098049,0.141526615,0.204210877,0.095768229
22221203,"Dunmore, Lake",-73.07859008,43.91328638,microcystin,0.2,0.000420638,0.11163585,0.171349361,0.07095015
22226558,Lake Earl,-124.1922887,41.8290515,microcystin,0.2,0.060672363,0.514083477,0.643532343,0.382717149
22237644,Deer Lake,-93.3818993,47.83529778,microcystin,0.2,0.004097634,0.125195741,0.186324046,0.082098633
22237990,Whitefish Lake,-93.9651209,47.68403802,microcystin,0.2,0.016493246,0.18155977,0.248118064,0.129774244
22238204,Turtle Lake,-93.7110768,47.62436746,microcystin,0.2,0.000491322,0.111883961,0.171624966,0.071152048
22238394,Jessie Lake,-93.82034127,47.58505955,microcystin,0.2,0.010527144,0.152286957,0.215970337,0.104870199
22238534,Bowstring Lake,-93.90829204,47.53786095,microcystin,0.2,0.033634312,0.289109895,0.372126994,0.218177427
22238554,Little Jessie Lake,-93.82154027,47.55574854,microcystin,0.2,0.001430181,0.115225445,0.17533007,0.073879318
22240208,Island Lake,-94.23666998,47.81215562,microcystin,0.2,0.024768444,0.22913424,0.301647933,0.169813499
22240794,Rice Lake,-94.0528239,47.66895081,microcystin,0.2,0.001425202,0.115207496,0.175310199,0.073864629
22242106,Round Lake,-94.16884747,47.61866684,microcystin,0.2,0.060561362,0.513102964,0.642413691,0.382014129
22294606,Great Sacandaga Lake,-73.96769083,43.29042471,microcystin,0.2,0.000484314,0.111859339,0.171597619,0.071132008
22294886,Lake Pleasant,-74.36147552,43.48684492,microcystin,0.2,0.002540078,0.119287303,0.179818868,0.077213899
22294994,Piseco Lake,-74.54648748,43.41113744,microcystin,0.2,0.001121321,0.114116711,0.174102014,0.072972731
22302965,Lake Champlain,-73.30131445,44.25549589,microcystin,0.2,0.000904269,0.113343119,0.1732444,0.072341145
22303791,Schroon Lake,-73.76948321,43.76588917,microcystin,0.2,0.000481424,0.111849189,0.171586344,0.071123747
22303899,Brant Lake,-73.70268762,43.71619734,microcystin,0.2,0.000321321,0.111288044,0.170962893,0.070667271
22321591,Gull Lake,-94.73917338,47.6685291,microcystin,0.2,0.004244133,0.125764188,0.18694863,0.082570549
22321703,Long Lake,-94.98701467,47.65714646,microcystin,0.2,0.00191695,0.11699184,0.177284019,0.07532693
22321799,Turtle Lake,-94.87451917,47.61607049,microcystin,0.2,0.001149203,0.114216419,0.174212504,0.073054193
22321989,Movil Lake,-94.87174711,47.58694457,microcystin,0.2,0.000608353,0.112295818,0.172082305,0.071487382
22321995,Beltrami Lake,-94.80988688,47.59613361,microcystin,0.2,0.001082429,0.113977758,0.173948016,0.072859226
22322013,Turtle River Lake,-94.73632718,47.58643977,microcystin,0.2,0.011485279,0.156712356,0.220809874,0.108627366
22322421,Big Rice Lake,-94.54842503,47.52461385,microcystin,0.2,0.001774492,0.11647247,0.176709816,0.074900881
22324537,Moose Lake,-93.68951654,47.39729335,microcystin,0.2,0.001745025,0.116365288,0.176591288,0.074813
22324571,Deer Lake,-93.64031684,47.38329256,microcystin,0.2,0.00039075,0.111531082,0.171232962,0.070864922
22324575,Ball Club Lake,-93.94370456,47.35807887,microcystin,0.2,0.001012537,0.113728423,0.173671633,0.072655619
22324705,Bass Lake,-93.67416838,47.33140662,microcystin,0.2,0.000909245,0.1133608,0.173264009,0.072355571
22324769,White Oak Lake,-93.77966861,47.3116289,microcystin,0.2,0.006539655,0.134962915,0.197032835,0.090248768
22324869,Little White Oak Lake,-93.754807,47.26908492,microcystin,0.2,0.002627535,0.119612572,0.180177687,0.077481795
22324969,Pokegama Lake,-93.59360328,47.19197133,microcystin,0.2,0.000381928,0.111500176,0.171198622,0.070839783
22325161,Sugar Lake,-93.83701862,47.15810817,microcystin,0.2,0.027842963,0.248899197,0.324509413,0.186053695
22325169,Siseebakwet Lake,-93.67113345,47.15712137,microcystin,0.2,0.000364411,0.111438827,0.171130454,0.070789885
22326823,Andrusia Lake,-94.66083,47.45613535,microcystin,0.2,0.00723835,0.137873352,0.20021683,0.092692523
22326861,Lake Irving,-94.88447665,47.45961613,microcystin,0.2,0.038197653,0.323364574,0.413626296,0.244583955
22326997,Wolf Lake,-94.69023082,47.41233412,microcystin,0.2,0.008533887,0.143409386,0.206268562,0.097356576
22327031,Little Winnibigoshish Lake,-94.02362775,47.41756534,microcystin,0.2,0.010599124,0.152615822,0.216329854,0.105149182
22327043,Grace Lake,-94.74527756,47.4085188,microcystin,0.2,0.025608732,0.234424581,0.30772984,0.174187766
22327057,Lake Plantagenet,-94.92444537,47.3899329,microcystin,0.2,0.01971778,0.199121088,0.267649556,0.144672406
22327103,Midge Lake,-94.71777647,47.38774639,microcystin,0.2,0.009096001,0.145868392,0.208955665,0.099434023
22327155,Ten Section Lake,-94.57072758,47.35406053,microcystin,0.2,0.000616631,0.112324998,0.172114701,0.07151115
22327369,Lake George,-94.97684928,47.19739722,microcystin,0.2,0.001083519,0.11398165,0.173952329,0.072862405
22361203,Lake Judge Perez,-89.87204686,29.56720731,microcystin,0.2,0.010033131,0.15004556,0.213520404,0.102969858
22361257,Round Lake,-89.98148289,29.55903707,microcystin,0.2,0.007320046,0.138217082,0.200592729,0.092981536
22362373,Lake Laurier,-89.93991168,29.56529507,microcystin,0.2,0.012160739,0.159894669,0.224292838,0.111332549
22362761,Lac des Allemands,-90.57772355,29.92236599,microcystin,0.2,0.064083821,0.544129192,0.677263492,0.404374744
22362931,Dufrene Ponds,-90.48217563,29.80431669,microcystin,0.2,0.033352636,0.287067166,0.369675904,0.216575657
22363055,The Pen,-90.08076908,29.66815971,microcystin,0.2,0.002394002,0.118745725,0.179221231,0.076768126
2241295,Pate Lake,-85.7468833,30.69238218,microcystin,0.2,0.000548517,0.112085078,0.171848317,0.071315768
224233,Jackson Reservoir,-104.0738595,40.39189369,microcystin,0.2,0.074264237,0.631103702,0.768015748,0.469231055
224311,Riverside Reservoir,-104.2629156,40.33812797,microcystin,0.2,0.048953877,0.411440309,0.521698263,0.309410567
224361,Lower Latham Reservoir,-104.6389317,40.34583004,microcystin,0.2,0.081038154,0.684920741,0.818267445,0.512073827
2243757,Big Blue Lake,-85.74371551,30.46803845,microcystin,0.2,0.000494153,0.111893907,0.171636012,0.071160143
224443,Empire Reservoir,-104.1631344,40.26778026,microcystin,0.2,0.11614954,0.882675096,0.957946509,0.713035099
224573,Milton Reservoir,-104.6424599,40.22639294,microcystin,0.2,0.140640794,0.947050597,0.986205362,0.81734271
22532548,Perris Reservoir,-117.1738414,33.85730578,microcystin,0.2,0.001096098,0.114026578,0.174002124,0.072899101
22532616,Lake Elsinore,-117.3524482,33.66107125,microcystin,0.2,0.114619932,0.87695694,0.954982819,0.705410679
22545095,Skinner Reservoir,-117.0532488,33.58851735,microcystin,0.2,0.001019276,0.113752443,0.173698262,0.07267523
22558520,Big Bear Lake,-116.9305427,34.25253346,microcystin,0.2,0.019432952,0.197519842,0.265858592,0.143318219
22560266,Lake Mathews,-117.4353989,33.84021758,microcystin,0.2,0.001008283,0.113713262,0.173654825,0.072643241
2260889,Upper Eau Claire Lake,-91.4776776,46.31033742,microcystin,0.2,0.000733974,0.112739378,0.172574633,0.071848791
2260969,Lower Eau Claire Lake,-91.54338689,46.27453527,microcystin,0.2,0.004823452,0.128033739,0.189440417,0.084457871
2260997,Saint Croix Flowage 282,-91.867495,46.25615107,microcystin,0.2,0.001130714,0.114150294,0.174139229,0.073000166
2264087,Spooner Lake 20,-91.82911746,45.84615057,microcystin,0.2,0.021402267,0.208790154,0.278511469,0.152825518
2264553,Shell Lake,-91.89971511,45.73402788,microcystin,0.2,0.020568544,0.203961908,0.273077263,0.148759708
2266141,Yellow Lake,-92.40248606,45.92035436,microcystin,0.2,0.05124852,0.431219762,0.545764285,0.323589701
2266151,Sand Lake,-92.17323172,45.91828772,microcystin,0.2,0.000454037,0.111753026,0.17147953,0.07104549
2266211,Devils Lake,-92.33785461,45.90936749,microcystin,0.2,0.000840003,0.113114947,0.172991323,0.072155011
2266515,Big Sand Lake,-92.21945719,45.82469767,microcystin,0.2,0.000784914,0.112919679,0.172774694,0.071995775
2266571,Clam Lake,-92.32507447,45.79284736,microcystin,0.2,0.057043692,0.482017699,0.606420724,0.359804683
22670080,Isabella Lake,-118.4273009,35.66993328,microcystin,0.2,0.054695287,0.461327556,0.581954156,0.345065884
22697680,Lake Greeson,-93.70605282,34.16431649,microcystin,0.2,0.000550613,0.112092454,0.171856508,0.071321774
22721229,Par Pond,-81.51996384,33.2438941,microcystin,0.2,0.000394721,0.111544996,0.171248421,0.070876239
22739135,Great Sacandaga Lake,-74.21497394,43.12005625,microcystin,0.2,0.000546932,0.112079499,0.171842122,0.071311226
22739299,Peck Lake,-74.39852726,43.12002807,microcystin,0.2,0.000953349,0.113517642,0.173437935,0.072483561
22741995,Hinckley Reservoir,-75.07327926,43.33246154,microcystin,0.2,0.000475683,0.111829024,0.171563947,0.071107336
22742027,Delta Reservoir,-75.42991977,43.28519392,microcystin,0.2,0.003396212,0.122504524,0.183364191,0.079868965
22761388,Lakes of Bayou Marron,-89.49746716,30.00869324,microcystin,0.2,0.004231191,0.125713882,0.186893363,0.082528772
22762804,Lake Saint Catherine,-89.74574195,30.11939805,microcystin,0.2,0.002128112,0.117765391,0.178138769,0.075962107
22765252,Unnamed lake,-89.9809201,29.97536076,microcystin,0.2,0.005516345,0.130794025,0.19246735,0.086759782
22765290,Bobs Lakes - GOM,-89.44481239,29.96990309,microcystin,0.2,0.002087723,0.117617093,0.177974948,0.07584028
22766476,Lake Athanasio,-89.45486053,29.74436647,microcystin,0.2,0.001691798,0.116171904,0.176377401,0.074654476
22766702,Lake John,-89.79542381,29.71535696,microcystin,0.2,0.008433265,0.142972868,0.205791519,0.096988137
22770372,Lake Eugenie - GOM,-89.42227545,29.83997003,microcystin,0.2,0.001754296,0.116399001,0.176628571,0.074840641
22770396,Lake Lery,-89.82942755,29.80151423,microcystin,0.2,0.025085751,0.231122055,0.303929969,0.17145936
22770400,Lake Eloi,-89.46673091,29.7963912,microcystin,0.2,0.001231857,0.114512437,0.174540474,0.073296122
22770424,Lake Amedee,-89.69208963,29.74727945,microcystin,0.2,0.014532821,0.171485489,0.237009736,0.121198712
22770446,Lake Cuatro Caballo,-89.71394569,29.66116013,microcystin,0.2,0.010768121,0.153390229,0.217176511,0.105806282
2277833,Tuttle Creek Lake,-96.67803013,39.29845512,microcystin,0.2,0.003841438,0.124206945,0.185237113,0.081278534
22798811,Lake Salvador,-90.25484193,29.71692667,microcystin,0.2,0.003153732,0.121585817,0.182352612,0.079109597
228235,Standley Lake,-105.124171,39.8637221,microcystin,0.2,0.000659597,0.112476573,0.172282961,0.071634627
22845341,Lake Maumelle,-92.5727845,34.88481538,microcystin,0.2,0.000595318,0.112249877,0.172031301,0.071449966
22850387,Lake Pine Bluff,-92.00861147,34.2375078,microcystin,0.2,0.069083862,0.587533349,0.723928242,0.436230148
22886851,Kootenay River,-115.1907964,48.90051708,microcystin,0.2,0.000747659,0.112787789,0.172628353,0.071888252
22886855,W Lake Koocarusa,-115.2848712,48.81706649,microcystin,0.2,0.000723637,0.11270282,0.172534064,0.071818993
228919,Barr Lake,-104.7640938,39.94318587,microcystin,0.2,0.104492192,0.832828671,0.929837443,0.651904791
229217,Cherry Creek Lake,-104.8554255,39.64032056,microcystin,0.2,0.005667385,0.131402394,0.193134015,0.087268035
22926734,Seeley Lake,-113.5099406,47.19212652,microcystin,0.2,0.003342958,0.122302246,0.183141518,0.07970169
22926896,Placid Lake,-113.5251905,47.11851264,microcystin,0.2,0.002861351,0.120485949,0.181140713,0.078201727
22953957,Kintla Lake,-114.3227227,48.95316293,microcystin,0.2,0.002469753,0.119026307,0.179530888,0.07699903
22961759,"McDonald, Lake",-113.9256803,48.58394928,microcystin,0.2,0.002025574,0.117389211,0.177723171,0.075653127
22971534,Hungry Horse Resevoir,-113.655158,48.05488138,microcystin,0.2,0.001060709,0.113900223,0.173862077,0.072795902
2298144,"Wimico, Lake",-85.16237193,29.81270622,microcystin,0.2,0.000859817,0.113185253,0.173069309,0.072212356
22983738,Cabinet Gorgo Resevoir,-115.8812695,48.03956284,microcystin,0.2,0.000982964,0.113623063,0.173554824,0.072569607
22983840,Noxon Rapids Reservoir,-115.706999,47.88357485,microcystin,0.2,0.000780569,0.11290429,0.17275762,0.071983228
22992325,Upper Priest Lake,-116.8890048,48.7846205,microcystin,0.2,0.001695075,0.116183802,0.176390562,0.074664228
22992347,Priest Lake,-116.8654325,48.5875862,microcystin,0.2,0.001786633,0.116516656,0.176758678,0.074937115
22999059,Sullivan Lake,-117.28927,48.82350524,microcystin,0.2,0.001746867,0.116371987,0.176598695,0.074818492
23016854,Twin Lakes,-116.9130281,47.88841748,microcystin,0.2,0.008451911,0.143053672,0.205879827,0.097056331
23016866,"Hayden, Lake",-116.7097468,47.75786439,microcystin,0.2,0.001197935,0.114390867,0.174405793,0.073196751
23016878,Hauser Lake,-117.0203972,47.7786972,microcystin,0.2,0.00732415,0.138234369,0.200611633,0.092996073
